#time,accel_x,accel_y,accel_z
1280.826258,-8956.491898,0.000000,444.123565
1280.826570,-8660.409521,0.000000,518.144159
1280.826881,-8734.430116,153.219100,370.102971
1280.827193,-8956.491898,-612.876398,444.123565
1280.827505,-8882.471304,-229.828649,370.102971
1280.827816,-9030.512492,-153.219100,814.226536
1280.828128,-9030.512492,0.000000,592.164754
1280.828439,-9252.574275,-153.219100,592.164754
1280.828751,-9030.512492,0.000000,592.164754
1280.829062,-9030.512492,153.219100,740.205942
1280.829374,-8882.471304,0.000000,592.164754
1280.829685,-9030.512492,383.047749,592.164754
1280.829997,-8882.471304,0.000000,666.185348
1280.830309,-8956.491898,229.828649,370.102971
1280.830620,-8882.471304,0.000000,592.164754
1280.830932,-8956.491898,0.000000,444.123565
1280.831243,-9030.512492,0.000000,592.164754
1280.831555,-8438.347739,0.000000,296.082377
1280.831866,-8586.388927,0.000000,148.041188
1280.832178,-8882.471304,306.438199,370.102971
1280.832490,-8956.491898,76.609550,666.185348
1280.832801,-9030.512492,-153.219100,518.144159
1280.833113,-8956.491898,0.000000,444.123565
1280.833424,-8808.450710,0.000000,592.164754
1280.833736,-9030.512492,536.266849,518.144159
1280.834047,-9030.512492,-229.828649,518.144159
1280.834359,-9400.615463,0.000000,296.082377
1280.834670,-8956.491898,-383.047749,222.061783
1280.834982,-8660.409521,-153.219100,444.123565
1280.835294,-8808.450710,0.000000,518.144159
1280.835605,-8882.471304,0.000000,592.164754
1280.835917,-8956.491898,-306.438199,444.123565
1280.836228,-8882.471304,0.000000,444.123565
1280.836540,-8438.347739,0.000000,740.205942
1280.836851,-9178.553681,0.000000,592.164754
1280.837163,-8438.347739,229.828649,740.205942
1280.837475,-8734.430116,-229.828649,296.082377
1280.837786,-8956.491898,0.000000,518.144159
1280.838098,-9252.574275,-229.828649,518.144159
1280.838409,-9104.533087,0.000000,444.123565
1280.838721,-8660.409521,229.828649,592.164754
1280.839032,-9104.533087,76.609550,296.082377
1280.839344,-8660.409521,689.485948,148.041188
1280.839656,-9104.533087,229.828649,370.102971
1280.839967,-9104.533087,306.438199,518.144159
1280.840279,-8956.491898,-229.828649,518.144159
1280.840590,-8956.491898,-306.438199,444.123565
1280.840902,-8882.471304,0.000000,518.144159
1280.841213,-8734.430116,306.438199,740.205942
1280.841525,-8734.430116,459.657299,296.082377
1280.841836,-8956.491898,-919.314598,814.226536
1280.842148,-8734.430116,0.000000,592.164754
1280.842460,-8882.471304,-229.828649,518.144159
1280.842771,-9030.512492,-153.219100,592.164754
1280.843083,-8956.491898,-153.219100,740.205942
1280.843394,-9252.574275,0.000000,444.123565
1280.843706,-8882.471304,76.609550,370.102971
1280.844017,-8956.491898,-153.219100,370.102971
1280.844329,-9104.533087,459.657299,444.123565
1280.844641,-8808.450710,0.000000,740.205942
1280.844952,-8660.409521,0.000000,666.185348
1280.845264,-9030.512492,0.000000,518.144159
1280.845575,-8882.471304,0.000000,592.164754
1280.845887,-8882.471304,383.047749,592.164754
1280.846198,-8734.430116,0.000000,518.144159
1280.846510,-9474.636058,0.000000,296.082377
1280.846821,-8956.491898,0.000000,370.102971
1280.847133,-8660.409521,0.000000,518.144159
1280.847445,-8882.471304,0.000000,592.164754
1280.847756,-8882.471304,0.000000,592.164754
1280.848068,-8956.491898,0.000000,444.123565
1280.848379,-8956.491898,229.828649,518.144159
1280.848691,-9030.512492,-229.828649,370.102971
1280.849002,-8882.471304,0.000000,-0.000000
1280.849314,-8660.409521,995.924147,444.123565
1280.849626,-8956.491898,0.000000,296.082377
1280.849937,-8734.430116,-76.609550,666.185348
1280.850249,-9104.533087,0.000000,370.102971
1280.850560,-8956.491898,0.000000,444.123565
1280.850872,-8956.491898,153.219100,370.102971
1280.851183,-8808.450710,459.657299,666.185348
1280.851495,-8956.491898,306.438199,370.102971
1280.851806,-9104.533087,-612.876398,370.102971
1280.852118,-8882.471304,0.000000,444.123565
1280.852430,-8808.450710,0.000000,592.164754
1280.852741,-8882.471304,-153.219100,592.164754
1280.853053,-8956.491898,0.000000,518.144159
1280.853364,-8808.450710,-229.828649,296.082377
1280.853676,-9030.512492,0.000000,370.102971
1280.853987,-9030.512492,0.000000,518.144159
1280.854299,-8734.430116,76.609550,888.247130
1280.854611,-9030.512492,0.000000,444.123565
1280.854922,-9030.512492,0.000000,444.123565
1280.855234,-8956.491898,0.000000,592.164754
1280.855545,-8808.450710,306.438199,518.144159
1280.855857,-8882.471304,-153.219100,444.123565
1280.856168,-8882.471304,383.047749,518.144159
1280.856480,-9326.594869,0.000000,296.082377
1280.856791,-10362.883188,0.000000,-0.000000
1280.857103,-11843.295072,1532.190996,148.041188
1280.857415,-9770.718434,4290.134789,814.226536
1280.857726,-8068.244768,4749.792088,740.205942
1280.858038,-7031.956449,2528.115143,1036.288319
1280.858349,-6439.791695,-229.828649,592.164754
1280.858661,-7105.977043,-1149.143247,74.020594
1280.858972,-6735.874072,-306.438199,-0.000000
1280.859284,-9400.615463,-766.095498,-666.185348
1280.859596,-13101.645173,-842.705048,-888.247130
1280.859907,-11547.212695,689.485948,-0.000000
1280.860219,-9622.677246,612.876398,888.247130
1280.860530,-8586.388927,-459.657299,2442.679609
1280.860842,-10732.986159,0.000000,2072.576638
1280.861153,-10288.862594,2757.943793,1554.432478
1280.861465,-5403.503377,4903.011187,2516.700203
1280.861776,-6587.832884,3983.696590,2072.576638
1280.862088,-8142.265362,2374.896044,296.082377
1280.862400,-7254.018232,3294.210641,-1184.329507
1280.862711,-8364.327145,3140.991542,-1924.535449
1280.863023,-9030.512492,3677.258390,-740.205942
1280.863334,-9696.697840,3217.601092,-1332.370696
1280.863646,-14211.954086,383.047749,-740.205942
1280.863957,-10510.924376,-1149.143247,2368.659014
1280.864269,-9474.636058,-766.095498,1258.350101
1280.864581,-9992.780217,3370.820191,1924.535449
1280.864892,-7550.100608,6818.249932,2220.617826
1280.865204,-8216.285956,3983.696590,1554.432478
1280.865515,-5699.585753,3294.210641,2812.782580
1280.865827,-6365.771101,6128.763984,592.164754
1280.866138,-7624.121203,6971.469032,-296.082377
1280.866450,-9696.697840,6128.763984,-1332.370696
1280.866762,-9992.780217,4826.401637,-592.164754
1280.867073,-9474.636058,5592.497135,-1924.535449
1280.867385,-11473.192101,5286.058936,-222.061783
1280.867696,-11103.089130,4673.182538,370.102971
1280.868008,-10510.924376,4443.353888,1924.535449
1280.868319,-9918.759623,4290.134789,2294.638420
1280.868631,-8216.285956,4366.744339,2294.638420
1280.868942,-5995.668130,5209.449386,1184.329507
1280.869254,-5921.647536,5515.887586,592.164754
1280.869566,-4737.318029,5209.449386,666.185348
1280.869877,-5995.668130,4519.963438,-1406.391290
1280.870189,-7624.121203,4136.915689,-518.144159
1280.870500,-8734.430116,4060.306139,-888.247130
1280.870812,-10658.965565,1915.238745,-0.000000
1280.871123,-10658.965565,1838.629195,888.247130
1280.871435,-10436.903782,229.828649,1406.391290
1280.871747,-10881.027347,-689.485948,1776.494261
1280.872058,-9770.718434,1378.971896,2516.700203
1280.872370,-8586.388927,3447.429741,1332.370696
1280.872681,-7476.080014,4673.182538,962.267725
1280.872993,-6661.853478,3524.039291,148.041188
1280.873304,-7550.100608,2681.334243,-444.123565
1280.873616,-6587.832884,4136.915689,-222.061783
1280.873927,-6957.935855,3217.601092,-1332.370696
1280.874239,-8142.265362,383.047749,-666.185348
1280.874551,-9770.718434,-1915.238745,-296.082377
1280.874862,-11103.089130,-2221.676944,814.226536
1280.875174,-12583.501014,-1302.362347,1628.453072
1280.875485,-13915.871710,-1225.752797,1924.535449
1280.875797,-13101.645173,229.828649,1406.391290
1280.876108,-11843.295072,1915.238745,296.082377
1280.876420,-9178.553681,4136.915689,148.041188
1280.876732,-7105.977043,4136.915689,-518.144159
1280.877043,-5699.585753,4519.963438,-0.000000
1280.877355,-5625.565159,4443.353888,370.102971
1280.877666,-7179.997637,3140.991542,518.144159
1280.877978,-8438.347739,1072.533697,-74.020594
1280.878289,-10732.986159,0.000000,-0.000000
1280.878601,-11843.295072,-766.095498,-148.041188
1280.878912,-13027.624579,-2145.067394,-0.000000
1280.879224,-13545.768739,-2757.943793,444.123565
1280.879536,-12879.583391,-1072.533697,518.144159
1280.879847,-10732.986159,1455.581446,1110.308913
1280.880159,-9030.512492,2834.553343,1110.308913
1280.880470,-6439.791695,4596.572988,2072.576638
1280.880782,-4293.194464,3677.258390,1036.288319
1280.881093,-2072.576638,4443.353888,296.082377
1280.881405,-888.247130,4290.134789,-962.267725
1280.881717,-3108.864956,2987.772442,-962.267725
1280.882028,-7476.080014,536.266849,-1036.288319
1280.882340,-12287.418637,-229.828649,-222.061783
1280.882651,-14804.118840,229.828649,1258.350101
1280.882963,-16062.468941,842.705048,1998.556043
1280.883274,-14063.912898,919.314598,2368.659014
1280.883586,-11029.068536,766.095498,1110.308913
1280.883897,-7328.038826,1838.629195,148.041188
1280.884209,-3923.091493,3140.991542,-296.082377
1280.884521,-2516.700203,4060.306139,148.041188
1280.884832,-1850.514855,2757.943793,-518.144159
1280.885144,-2738.761985,1225.752797,-0.000000
1280.885455,-6439.791695,-2757.943793,-0.000000
1280.885767,-9696.697840,-2374.896044,666.185348
1280.886078,-12361.439231,-2451.505594,1332.370696
1280.886390,-13989.892304,-2757.943793,1332.370696
1280.886702,-14211.954086,-4136.915689,1998.556043
1280.887013,-13471.748144,-3370.820191,1850.514855
1280.887325,-11325.150913,-2987.772442,1332.370696
1280.887636,-8660.409521,-919.314598,1036.288319
1280.887948,-6513.812290,153.219100,-148.041188
1280.888259,-5847.626942,919.314598,-296.082377
1280.888571,-7031.956449,1455.581446,-1258.350101
1280.888883,-8364.327145,1838.629195,-888.247130
1280.889194,-9474.636058,2298.286494,-518.144159
1280.889506,-10214.842000,2068.457845,222.061783
1280.889817,-11695.253884,0.000000,296.082377
1280.890129,-11843.295072,-689.485948,740.205942
1280.890440,-10807.006753,-919.314598,1332.370696
1280.890752,-9696.697840,-1302.362347,1628.453072
1280.891063,-9104.533087,-2298.286494,1776.494261
1280.891375,-9548.656652,-2298.286494,1036.288319
1280.891687,-9252.574275,0.000000,222.061783
1280.891998,-9252.574275,2298.286494,-814.226536
1280.892310,-8956.491898,2834.553343,-1332.370696
1280.892621,-9030.512492,2145.067394,-2072.576638
1280.892933,-8290.306550,1915.238745,-1850.514855
1280.893244,-8216.285956,1149.143247,-1110.308913
1280.893556,-7624.121203,306.438199,592.164754
1280.893868,-8068.244768,-536.266849,1998.556043
1280.894179,-8808.450710,-1915.238745,3182.885551
1280.894491,-9104.533087,-2374.896044,3552.988522
1280.894802,-10807.006753,-459.657299,2812.782580
1280.895114,-10362.883188,2681.334243,1924.535449
1280.895425,-8068.244768,4596.572988,-962.267725
1280.895737,-7031.956449,4443.353888,-1702.473667
1280.896048,-6217.729913,3294.210641,-2294.638420
1280.896360,-5773.606348,2451.505594,-1776.494261
1280.896672,-5625.565159,1685.410096,-592.164754
1280.896983,-6957.935855,76.609550,444.123565
1280.897295,-7179.997637,-2145.067394,2072.576638
1280.897606,-8512.368333,-2528.115143,2146.597232
1280.897918,-9770.718434,-2528.115143,3552.988522
