#time,accel_x,accel_y,accel_z
1455.749384,-8660.409521,383.047749,1036.288319
1455.749695,-8660.409521,229.828649,444.123565
1455.750007,-8882.471304,0.000000,740.205942
1455.750318,-8808.450710,0.000000,592.164754
1455.750630,-8882.471304,153.219100,592.164754
1455.750941,-8512.368333,-229.828649,518.144159
1455.751253,-8734.430116,-306.438199,370.102971
1455.751564,-9030.512492,76.609550,1110.308913
1455.751876,-8734.430116,383.047749,740.205942
1455.752188,-8660.409521,153.219100,592.164754
1455.752499,-8734.430116,0.000000,666.185348
1455.752811,-8808.450710,0.000000,592.164754
1455.753122,-8956.491898,0.000000,518.144159
1455.753434,-8882.471304,0.000000,666.185348
1455.753745,-8808.450710,0.000000,222.061783
1455.754057,-9178.553681,306.438199,-0.000000
1455.754368,-8734.430116,76.609550,370.102971
1455.754680,-8734.430116,-229.828649,370.102971
1455.754991,-8882.471304,-153.219100,444.123565
1455.755303,-8882.471304,0.000000,518.144159
1455.755614,-8956.491898,-153.219100,666.185348
1455.755926,-8734.430116,-612.876398,740.205942
1455.756238,-8660.409521,-153.219100,296.082377
1455.756549,-8586.388927,0.000000,444.123565
1455.756861,-8734.430116,-153.219100,370.102971
1455.757172,-8956.491898,0.000000,444.123565
1455.757484,-8808.450710,0.000000,740.205942
1455.757795,-9030.512492,0.000000,518.144159
1455.758107,-8956.491898,0.000000,666.185348
1455.758418,-9030.512492,0.000000,592.164754
1455.758730,-9104.533087,0.000000,296.082377
1455.759041,-8808.450710,-306.438199,518.144159
1455.759353,-9104.533087,76.609550,592.164754
1455.759665,-8660.409521,0.000000,592.164754
1455.759976,-8734.430116,76.609550,444.123565
1455.760288,-8734.430116,0.000000,518.144159
1455.760599,-9030.512492,153.219100,740.205942
1455.760911,-8734.430116,153.219100,444.123565
1455.761222,-8438.347739,229.828649,-0.000000
1455.761534,-8882.471304,0.000000,444.123565
1455.761845,-8956.491898,-306.438199,518.144159
1455.762157,-8882.471304,0.000000,592.164754
1455.762468,-9030.512492,0.000000,370.102971
1455.762780,-8956.491898,0.000000,518.144159
1455.763091,-8734.430116,153.219100,814.226536
1455.763403,-8734.430116,153.219100,370.102971
1455.763715,-8808.450710,-153.219100,296.082377
1455.764026,-8808.450710,306.438199,518.144159
1455.764338,-8882.471304,0.000000,518.144159
1455.764649,-8808.450710,0.000000,592.164754
1455.764961,-9030.512492,-153.219100,592.164754
1455.765272,-8882.471304,0.000000,370.102971
1455.765584,-8734.430116,-459.657299,444.123565
1455.765895,-8734.430116,76.609550,444.123565
1455.766207,-8882.471304,0.000000,370.102971
1455.766518,-9252.574275,-229.828649,148.041188
1455.766830,-9252.574275,-153.219100,518.144159
1455.767142,-8956.491898,0.000000,518.144159
1455.767453,-9030.512492,-229.828649,518.144159
1455.767765,-8808.450710,0.000000,518.144159
1455.768076,-9252.574275,-76.609550,592.164754
1455.768388,-9622.677246,153.219100,-0.000000
1455.768699,-8956.491898,76.609550,740.205942
1455.769011,-9104.533087,-536.266849,518.144159
1455.769322,-8882.471304,0.000000,444.123565
1455.769634,-8956.491898,153.219100,666.185348
1455.769945,-8956.491898,0.000000,740.205942
1455.770257,-9030.512492,0.000000,518.144159
1455.770568,-8586.388927,459.657299,666.185348
1455.770880,-8956.491898,-153.219100,370.102971
1455.771192,-8512.368333,0.000000,592.164754
1455.771503,-8808.450710,0.000000,592.164754
1455.771815,-8882.471304,0.000000,444.123565
1455.772126,-8808.450710,0.000000,666.185348
1455.772438,-8882.471304,0.000000,518.144159
1455.772749,-8364.327145,0.000000,444.123565
1455.773061,-9030.512492,-153.219100,-0.000000
1455.773372,-8734.430116,153.219100,444.123565
1455.773684,-8734.430116,-229.828649,444.123565
1455.773995,-8956.491898,153.219100,444.123565
