#time,accel_x,accel_y,accel_z
1290.103235,-8956.491898,0.000000,592.164754
1290.103546,-9030.512492,0.000000,444.123565
1290.103858,-9030.512492,0.000000,518.144159
1290.104169,-9030.512492,229.828649,592.164754
1290.104481,-8956.491898,0.000000,222.061783
1290.104793,-8734.430116,0.000000,148.041188
1290.105104,-8586.388927,76.609550,370.102971
1290.105416,-8660.409521,306.438199,740.205942
1290.105728,-8956.491898,0.000000,296.082377
1290.106039,-9030.512492,0.000000,518.144159
1290.106351,-9030.512492,0.000000,518.144159
1290.106663,-9030.512492,-153.219100,444.123565
1290.106974,-8660.409521,229.828649,370.102971
1290.107286,-9178.553681,-995.924147,296.082377
1290.107597,-8882.471304,0.000000,666.185348
1290.107909,-8956.491898,0.000000,666.185348
1290.108221,-8956.491898,0.000000,592.164754
1290.108532,-9030.512492,0.000000,444.123565
1290.108844,-9104.533087,0.000000,592.164754
1290.109156,-8882.471304,0.000000,518.144159
1290.109467,-8808.450710,76.609550,444.123565
1290.109779,-8808.450710,383.047749,444.123565
1290.110091,-9030.512492,0.000000,370.102971
1290.110402,-8660.409521,-153.219100,592.164754
1290.110714,-8882.471304,-229.828649,518.144159
1290.111025,-9030.512492,0.000000,518.144159
1290.111337,-8956.491898,0.000000,518.144159
1290.111649,-8808.450710,0.000000,592.164754
1290.111960,-9252.574275,-306.438199,814.226536
1290.112272,-8882.471304,-153.219100,1110.308913
1290.112584,-9030.512492,0.000000,444.123565
1290.112895,-9178.553681,0.000000,444.123565
1290.113207,-8882.471304,0.000000,518.144159
1290.113519,-9178.553681,0.000000,444.123565
1290.113830,-9104.533087,-153.219100,518.144159
1290.114142,-9104.533087,153.219100,518.144159
1290.114453,-8882.471304,-153.219100,296.082377
1290.114765,-8882.471304,229.828649,222.061783
1290.115077,-9104.533087,0.000000,148.041188
1290.115388,-8956.491898,-229.828649,222.061783
1290.115700,-8956.491898,0.000000,592.164754
1290.116012,-8956.491898,0.000000,592.164754
1290.116323,-8882.471304,-153.219100,592.164754
1290.116635,-8734.430116,0.000000,148.041188
1290.116947,-8956.491898,0.000000,518.144159
1290.117258,-9030.512492,0.000000,592.164754
1290.117570,-8956.491898,-76.609550,148.041188
1290.117881,-9030.512492,-153.219100,518.144159
1290.118193,-9030.512492,0.000000,592.164754
1290.118505,-8882.471304,0.000000,592.164754
1290.118816,-9030.512492,0.000000,370.102971
1290.119128,-8956.491898,0.000000,592.164754
