#time,accel_x,accel_y,accel_z
1394.691689,-9030.512492,0.000000,518.144159
1394.692000,-8956.491898,0.000000,592.164754
1394.692312,-8882.471304,-383.047749,444.123565
1394.692623,-9030.512492,-306.438199,518.144159
1394.692934,-9252.574275,-76.609550,370.102971
1394.693246,-9030.512492,-229.828649,444.123565
1394.693557,-9030.512492,76.609550,518.144159
1394.693868,-9030.512492,-153.219100,444.123565
1394.694179,-9030.512492,0.000000,518.144159
1394.694491,-8808.450710,-383.047749,444.123565
1394.694802,-8956.491898,0.000000,444.123565
1394.695113,-9252.574275,306.438199,148.041188
1394.695425,-9104.533087,0.000000,370.102971
1394.695736,-8956.491898,-153.219100,370.102971
1394.696047,-8808.450710,0.000000,592.164754
1394.696358,-8956.491898,-306.438199,518.144159
1394.696670,-8882.471304,153.219100,222.061783
1394.696981,-9030.512492,-306.438199,666.185348
1394.697292,-8586.388927,-459.657299,740.205942
1394.697604,-8956.491898,0.000000,444.123565
1394.697915,-8956.491898,0.000000,592.164754
1394.698226,-8882.471304,76.609550,444.123565
1394.698537,-9104.533087,-153.219100,370.102971
1394.698849,-8808.450710,-153.219100,444.123565
1394.699160,-8956.491898,229.828649,222.061783
1394.699471,-8808.450710,153.219100,518.144159
1394.699783,-8882.471304,306.438199,370.102971
1394.700094,-8882.471304,459.657299,518.144159
1394.700405,-9104.533087,0.000000,296.082377
1394.700716,-8956.491898,0.000000,592.164754
1394.701028,-8660.409521,0.000000,444.123565
1394.701339,-8882.471304,0.000000,518.144159
1394.701650,-9104.533087,0.000000,296.082377
1394.701962,-9326.594869,0.000000,148.041188
1394.702273,-8956.491898,0.000000,592.164754
1394.702584,-8734.430116,-306.438199,592.164754
1394.702895,-9030.512492,0.000000,592.164754
1394.703207,-9030.512492,0.000000,592.164754
1394.703518,-9104.533087,0.000000,592.164754
1394.703829,-9178.553681,0.000000,518.144159
1394.704141,-8956.491898,0.000000,370.102971
1394.704452,-9178.553681,0.000000,296.082377
1394.704763,-9030.512492,612.876398,666.185348
1394.705074,-8956.491898,0.000000,370.102971
1394.705386,-8734.430116,0.000000,740.205942
1394.705697,-8734.430116,76.609550,592.164754
1394.706008,-8808.450710,-229.828649,592.164754
1394.706320,-8882.471304,0.000000,592.164754
1394.706631,-8808.450710,229.828649,370.102971
1394.706942,-8882.471304,383.047749,296.082377
1394.707253,-9104.533087,-612.876398,370.102971
1394.707565,-8882.471304,-153.219100,666.185348
1394.707876,-8956.491898,0.000000,444.123565
1394.708187,-9104.533087,0.000000,444.123565
1394.708498,-8956.491898,0.000000,370.102971
1394.708810,-8882.471304,-306.438199,444.123565
1394.709121,-8438.347739,-306.438199,370.102971
1394.709432,-8882.471304,-229.828649,296.082377
1394.709744,-8808.450710,842.705048,370.102971
1394.710055,-8882.471304,-229.828649,666.185348
1394.710366,-8882.471304,0.000000,666.185348
1394.710677,-8882.471304,0.000000,518.144159
1394.710989,-8808.450710,0.000000,592.164754
1394.711300,-8956.491898,-229.828649,370.102971
1394.711611,-8882.471304,306.438199,888.247130
1394.711923,-8956.491898,0.000000,592.164754
1394.712234,-8586.388927,0.000000,518.144159
1394.712545,-8808.450710,0.000000,518.144159
1394.712856,-8956.491898,-153.219100,592.164754
1394.713168,-8956.491898,0.000000,444.123565
1394.713479,-8956.491898,0.000000,814.226536
1394.713790,-8734.430116,0.000000,296.082377
1394.714102,-8956.491898,0.000000,-0.000000
1394.714413,-9030.512492,0.000000,222.061783
1394.714724,-8734.430116,-229.828649,444.123565
1394.715035,-8956.491898,0.000000,518.144159
1394.715347,-8882.471304,0.000000,592.164754
1394.715658,-8808.450710,0.000000,666.185348
1394.715969,-9104.533087,-536.266849,592.164754
1394.716281,-8808.450710,-153.219100,296.082377
1394.716592,-9030.512492,229.828649,370.102971
1394.716903,-8734.430116,-229.828649,370.102971
1394.717214,-8734.430116,0.000000,444.123565
1394.717526,-8882.471304,0.000000,666.185348
1394.717837,-8956.491898,76.609550,592.164754
1394.718148,-9030.512492,0.000000,592.164754
1394.718460,-8512.368333,0.000000,444.123565
1394.718771,-9252.574275,0.000000,148.041188
1394.719082,-8660.409521,229.828649,370.102971
1394.719393,-8808.450710,-306.438199,148.041188
1394.719705,-8808.450710,0.000000,518.144159
1394.720016,-8956.491898,-229.828649,518.144159
1394.720327,-8956.491898,0.000000,518.144159
1394.720639,-8882.471304,0.000000,444.123565
1394.720950,-9918.759623,459.657299,-0.000000
1394.721261,-11177.109724,995.924147,-0.000000
1394.721572,-10066.800811,4060.306139,370.102971
1394.721884,-7920.203579,4673.182538,518.144159
1394.722195,-7105.977043,2451.505594,1258.350101
1394.722506,-6661.853478,-383.047749,1110.308913
1394.722818,-7550.100608,-1608.800546,-0.000000
1394.723129,-7402.059420,-612.876398,-0.000000
1394.723440,-9474.636058,-842.705048,-888.247130
1394.723751,-12879.583391,-612.876398,-1480.411884
1394.724063,-11695.253884,612.876398,-148.041188
1394.724374,-9548.656652,1072.533697,148.041188
1394.724685,-8586.388927,-153.219100,2664.741391
1394.724997,-10881.027347,-383.047749,2072.576638
1394.725308,-11029.068536,2374.896044,1850.514855
1394.725619,-5847.626942,5975.544884,2516.700203
1394.725930,-5773.606348,4060.306139,1480.411884
1394.726242,-7624.121203,2604.724693,370.102971
1394.726553,-6957.935855,3064.381992,-1480.411884
1394.726864,-8438.347739,2911.162892,-1998.556043
1394.727176,-9104.533087,3753.867940,-370.102971
1394.727487,-9992.780217,3524.039291,-740.205942
1394.727798,-14582.057057,612.876398,-592.164754
1394.728109,-10881.027347,-995.924147,2294.638420
1394.728421,-8956.491898,0.000000,1110.308913
1394.728732,-10140.821405,2757.943793,1332.370696
1394.729043,-6661.853478,6358.592633,2072.576638
1394.729355,-8660.409521,4290.134789,1036.288319
1394.729666,-7476.080014,3294.210641,3256.906145
1394.729977,-6365.771101,5975.544884,1110.308913
1394.730288,-8216.285956,7431.126331,-0.000000
1394.730600,-8660.409521,6128.763984,-1776.494261
1394.730911,-8956.491898,4826.401637,-1332.370696
1394.731222,-9696.697840,4903.011187,-1332.370696
1394.731534,-11325.150913,5822.325785,-370.102971
1394.731845,-11843.295072,4749.792088,962.267725
1394.732156,-10436.903782,3294.210641,1776.494261
1394.732467,-10066.800811,4596.572988,2220.617826
1394.732779,-7476.080014,5209.449386,2146.597232
1394.733090,-5477.523971,5132.839837,-0.000000
1394.733401,-6143.709319,5592.497135,592.164754
1394.733713,-5181.441594,4596.572988,370.102971
1394.734024,-5773.606348,5209.449386,-1184.329507
1394.734335,-7031.956449,4673.182538,-814.226536
1394.734646,-9178.553681,3753.867940,-814.226536
1394.734958,-10436.903782,1838.629195,370.102971
1394.735269,-10584.944971,1072.533697,666.185348
1394.735580,-10362.883188,153.219100,1924.535449
1394.735892,-11029.068536,229.828649,1850.514855
1394.736203,-10955.047942,1302.362347,2220.617826
1394.736514,-9104.533087,3370.820191,1924.535449
1394.736825,-6957.935855,4519.963438,518.144159
1394.737137,-6069.688724,3677.258390,666.185348
1394.737448,-7105.977043,3600.648841,-370.102971
1394.737759,-6957.935855,3907.087040,-666.185348
1394.738071,-6661.853478,2987.772442,-1776.494261
1394.738382,-7772.162391,689.485948,-1406.391290
