#time,accel_x,accel_y,accel_z
1220.043271,-8734.430116,76.609550,518.144159
1220.043583,-8956.491898,0.000000,518.144159
1220.043894,-8882.471304,-459.657299,296.082377
1220.044205,-8882.471304,0.000000,740.205942
1220.044516,-8956.491898,0.000000,740.205942
1220.044827,-9030.512492,0.000000,592.164754
1220.045138,-8956.491898,-153.219100,592.164754
1220.045449,-8660.409521,-612.876398,592.164754
1220.045760,-8438.347739,0.000000,814.226536
1220.046072,-8956.491898,0.000000,370.102971
1220.046383,-9104.533087,0.000000,370.102971
1220.046694,-9104.533087,0.000000,444.123565
1220.047005,-9178.553681,0.000000,370.102971
1220.047316,-8956.491898,0.000000,518.144159
1220.047627,-9030.512492,0.000000,370.102971
1220.047938,-9030.512492,306.438199,518.144159
1220.048249,-8882.471304,-1149.143247,444.123565
1220.048561,-8586.388927,-153.219100,666.185348
1220.048872,-8882.471304,0.000000,518.144159
1220.049183,-8808.450710,-229.828649,592.164754
1220.049494,-9030.512492,-153.219100,518.144159
1220.049805,-8956.491898,0.000000,592.164754
1220.050116,-8438.347739,0.000000,592.164754
1220.050427,-8808.450710,153.219100,444.123565
1220.050738,-8438.347739,-383.047749,666.185348
1220.051050,-8438.347739,-153.219100,148.041188
1220.051361,-8882.471304,-306.438199,666.185348
1220.051672,-8956.491898,-153.219100,592.164754
1220.051983,-9030.512492,0.000000,518.144159
1220.052294,-8734.430116,0.000000,518.144159
1220.052605,-9030.512492,0.000000,592.164754
1220.052916,-8734.430116,0.000000,296.082377
1220.053227,-8882.471304,229.828649,-0.000000
1220.053539,-8882.471304,689.485948,444.123565
1220.053850,-8882.471304,76.609550,518.144159
1220.054161,-8882.471304,-153.219100,592.164754
1220.054472,-8882.471304,-229.828649,666.185348
1220.054783,-8956.491898,-153.219100,740.205942
1220.055094,-8956.491898,153.219100,592.164754
1220.055405,-8882.471304,0.000000,296.082377
1220.055716,-8364.327145,229.828649,592.164754
1220.056027,-8660.409521,-153.219100,444.123565
1220.056339,-8956.491898,0.000000,518.144159
1220.056650,-9030.512492,0.000000,518.144159
1220.056961,-9104.533087,0.000000,592.164754
1220.057272,-8882.471304,-153.219100,518.144159
1220.057583,-8882.471304,0.000000,296.082377
1220.057894,-8808.450710,76.609550,592.164754
1220.058205,-8956.491898,76.609550,222.061783
1220.058516,-8956.491898,76.609550,222.061783
1220.058828,-9030.512492,0.000000,370.102971
1220.059139,-8882.471304,0.000000,592.164754
1220.059450,-8882.471304,0.000000,592.164754
1220.059761,-8808.450710,229.828649,740.205942
1220.060072,-8956.491898,-306.438199,370.102971
1220.060383,-8512.368333,-306.438199,296.082377
1220.060694,-8734.430116,-536.266849,222.061783
1220.061005,-8586.388927,0.000000,666.185348
1220.061317,-8808.450710,0.000000,592.164754
1220.061628,-8956.491898,0.000000,592.164754
1220.061939,-9104.533087,0.000000,518.144159
1220.062250,-9252.574275,76.609550,740.205942
1220.062561,-8734.430116,-306.438199,148.041188
1220.062872,-8808.450710,0.000000,962.267725
1220.063183,-8956.491898,0.000000,518.144159
1220.063494,-8808.450710,-383.047749,814.226536
1220.063806,-9178.553681,0.000000,592.164754
1220.064117,-8956.491898,0.000000,518.144159
1220.064428,-9104.533087,0.000000,444.123565
1220.064739,-8660.409521,76.609550,148.041188
1220.065050,-8660.409521,0.000000,370.102971
1220.065361,-8734.430116,-306.438199,370.102971
1220.065672,-8660.409521,-229.828649,592.164754
1220.065983,-9104.533087,0.000000,444.123565
1220.066295,-8660.409521,0.000000,518.144159
1220.066606,-8956.491898,-76.609550,666.185348
1220.066917,-8882.471304,-76.609550,444.123565
1220.067228,-8660.409521,0.000000,444.123565
1220.067539,-9252.574275,0.000000,444.123565
1220.067850,-8808.450710,536.266849,740.205942
1220.068161,-8956.491898,0.000000,370.102971
1220.068472,-8882.471304,0.000000,518.144159
1220.068784,-8956.491898,0.000000,370.102971
1220.069095,-9104.533087,0.000000,518.144159
1220.069406,-10807.006753,612.876398,222.061783
1220.069717,-11547.212695,2221.676944,222.061783
1220.070028,-9030.512492,4826.401637,370.102971
1220.070339,-7476.080014,4366.744339,814.226536
