#time,accel_x,accel_y,accel_z
1356.397499,-9178.553681,0.000000,-0.000000
1356.397810,-8660.409521,153.219100,814.226536
1356.398122,-9030.512492,-306.438199,592.164754
1356.398434,-8956.491898,0.000000,444.123565
1356.398745,-8734.430116,-229.828649,370.102971
1356.399057,-8956.491898,76.609550,296.082377
1356.399368,-8660.409521,153.219100,370.102971
1356.399680,-8734.430116,0.000000,666.185348
1356.399991,-8808.450710,0.000000,814.226536
1356.400303,-8808.450710,153.219100,370.102971
1356.400614,-8808.450710,0.000000,518.144159
1356.400926,-8956.491898,0.000000,518.144159
1356.401237,-8956.491898,-153.219100,666.185348
1356.401549,-8956.491898,0.000000,444.123565
1356.401860,-8808.450710,0.000000,518.144159
1356.402172,-9178.553681,0.000000,-0.000000
1356.402484,-8734.430116,-153.219100,296.082377
1356.402795,-8956.491898,0.000000,444.123565
1356.403107,-9030.512492,-153.219100,592.164754
1356.403418,-8956.491898,-229.828649,444.123565
1356.403730,-9104.533087,-229.828649,518.144159
1356.404041,-8882.471304,76.609550,518.144159
1356.404353,-8660.409521,0.000000,444.123565
1356.404664,-8586.388927,76.609550,592.164754
1356.404976,-9400.615463,76.609550,222.061783
1356.405287,-9252.574275,0.000000,296.082377
1356.405599,-9030.512492,76.609550,518.144159
1356.405910,-8734.430116,0.000000,666.185348
1356.406222,-8882.471304,-229.828649,666.185348
1356.406534,-9400.615463,0.000000,370.102971
1356.406845,-8660.409521,-306.438199,444.123565
1356.407157,-9178.553681,0.000000,296.082377
1356.407468,-8808.450710,76.609550,666.185348
1356.407780,-9104.533087,-536.266849,740.205942
1356.408091,-8956.491898,0.000000,592.164754
1356.408403,-8882.471304,-306.438199,518.144159
1356.408714,-8956.491898,0.000000,592.164754
1356.409026,-8734.430116,-153.219100,370.102971
1356.409337,-8438.347739,76.609550,370.102971
1356.409649,-9178.553681,153.219100,296.082377
1356.409961,-9030.512492,153.219100,592.164754
1356.410272,-9030.512492,-153.219100,444.123565
1356.410584,-8882.471304,0.000000,518.144159
1356.410895,-9030.512492,0.000000,444.123565
1356.411207,-9104.533087,0.000000,444.123565
1356.411518,-8956.491898,-153.219100,518.144159
1356.411830,-8586.388927,-306.438199,592.164754
1356.412141,-9030.512492,0.000000,740.205942
1356.412453,-9030.512492,0.000000,518.144159
1356.412764,-8882.471304,-306.438199,370.102971
1356.413076,-8956.491898,-229.828649,444.123565
1356.413387,-8882.471304,0.000000,518.144159
1356.413699,-9030.512492,153.219100,666.185348
1356.414011,-8956.491898,-612.876398,814.226536
1356.414322,-8808.450710,0.000000,444.123565
1356.414634,-8956.491898,76.609550,222.061783
1356.414945,-9030.512492,0.000000,518.144159
1356.415257,-8956.491898,-153.219100,518.144159
1356.415568,-8808.450710,-229.828649,370.102971
1356.415880,-8882.471304,-229.828649,518.144159
1356.416191,-9104.533087,383.047749,444.123565
1356.416503,-8882.471304,-612.876398,444.123565
1356.416814,-8808.450710,383.047749,296.082377
1356.417126,-9104.533087,0.000000,370.102971
1356.417437,-8956.491898,0.000000,370.102971
1356.417749,-8956.491898,-153.219100,518.144159
1356.418061,-8808.450710,0.000000,518.144159
1356.418372,-8808.450710,0.000000,666.185348
1356.418684,-8882.471304,153.219100,592.164754
1356.418995,-9104.533087,-459.657299,370.102971
1356.419307,-8512.368333,0.000000,592.164754
