#time,accel_x,accel_y,accel_z
1213.292213,-9030.512492,-306.438199,592.164754
1213.292525,-9104.533087,0.000000,222.061783
1213.292837,-8956.491898,229.828649,814.226536
1213.293148,-9030.512492,-383.047749,370.102971
1213.293460,-8882.471304,-229.828649,296.082377
1213.293772,-9178.553681,0.000000,444.123565
1213.294084,-9030.512492,-153.219100,518.144159
1213.294395,-8956.491898,0.000000,370.102971
1213.294707,-8808.450710,-229.828649,592.164754
1213.295019,-8586.388927,76.609550,444.123565
1213.295331,-8660.409521,0.000000,370.102971
1213.295642,-8808.450710,76.609550,370.102971
1213.295954,-8808.450710,0.000000,370.102971
1213.296266,-9104.533087,-229.828649,518.144159
1213.296577,-8882.471304,-153.219100,592.164754
1213.296889,-8956.491898,0.000000,444.123565
1213.297201,-8882.471304,-153.219100,666.185348
1213.297513,-8808.450710,0.000000,222.061783
1213.297824,-9104.533087,612.876398,444.123565
1213.298136,-8808.450710,-306.438199,592.164754
1213.298448,-9104.533087,0.000000,370.102971
1213.298760,-8956.491898,153.219100,518.144159
1213.299071,-8956.491898,0.000000,370.102971
1213.299383,-8882.471304,0.000000,518.144159
1213.299695,-8734.430116,459.657299,296.082377
1213.300007,-8956.491898,0.000000,740.205942
1213.300318,-8660.409521,76.609550,592.164754
1213.300630,-8956.491898,0.000000,370.102971
1213.300942,-9030.512492,0.000000,444.123565
1213.301253,-8808.450710,-153.219100,592.164754
1213.301565,-8882.471304,76.609550,814.226536
1213.301877,-8956.491898,-153.219100,518.144159
1213.302189,-9030.512492,-383.047749,-0.000000
1213.302500,-8808.450710,-306.438199,296.082377
1213.302812,-8808.450710,0.000000,370.102971
1213.303124,-8734.430116,229.828649,592.164754
1213.303436,-9030.512492,-153.219100,592.164754
1213.303747,-8882.471304,-229.828649,740.205942
1213.304059,-8882.471304,0.000000,592.164754
1213.304371,-8882.471304,0.000000,518.144159
1213.304682,-8808.450710,0.000000,888.247130
1213.304994,-8290.306550,-459.657299,888.247130
1213.305306,-8586.388927,153.219100,518.144159
1213.305618,-8808.450710,-153.219100,370.102971
1213.305929,-8882.471304,0.000000,592.164754
1213.306241,-8882.471304,0.000000,518.144159
1213.306553,-8882.471304,0.000000,666.185348
1213.306865,-8956.491898,0.000000,592.164754
1213.307176,-8660.409521,0.000000,296.082377
1213.307488,-8956.491898,153.219100,444.123565
1213.307800,-8734.430116,0.000000,222.061783
1213.308111,-8956.491898,0.000000,370.102971
1213.308423,-9178.553681,0.000000,518.144159
1213.308735,-9030.512492,0.000000,518.144159
1213.309047,-8882.471304,0.000000,444.123565
1213.309358,-8438.347739,0.000000,444.123565
1213.309670,-8882.471304,0.000000,370.102971
1213.309982,-8808.450710,0.000000,370.102971
1213.310294,-8512.368333,-229.828649,296.082377
1213.310605,-8882.471304,0.000000,518.144159
1213.310917,-8882.471304,0.000000,518.144159
1213.311229,-8956.491898,0.000000,518.144159
1213.311541,-8882.471304,-306.438199,666.185348
1213.311852,-8512.368333,0.000000,518.144159
1213.312164,-8956.491898,0.000000,74.020594
1213.312476,-9030.512492,153.219100,-0.000000
1213.312787,-9030.512492,0.000000,444.123565
1213.313099,-9178.553681,0.000000,370.102971
1213.313411,-9104.533087,0.000000,518.144159
1213.313723,-8956.491898,0.000000,592.164754
1213.314034,-8882.471304,-383.047749,518.144159
1213.314346,-9030.512492,-306.438199,592.164754
1213.314658,-8734.430116,-306.438199,444.123565
1213.314970,-9030.512492,76.609550,370.102971
1213.315281,-9104.533087,0.000000,222.061783
1213.315593,-8882.471304,-229.828649,592.164754
1213.315905,-8882.471304,-153.219100,518.144159
1213.316216,-9030.512492,-153.219100,518.144159
1213.316528,-8956.491898,-306.438199,592.164754
1213.316840,-8734.430116,0.000000,370.102971
1213.317152,-9104.533087,-536.266849,666.185348
1213.317463,-8586.388927,0.000000,592.164754
1213.317775,-8808.450710,-153.219100,592.164754
1213.318087,-8956.491898,-76.609550,666.185348
1213.318399,-9030.512492,0.000000,370.102971
1213.318710,-8808.450710,76.609550,370.102971
1213.319022,-8956.491898,612.876398,444.123565
1213.319334,-8882.471304,-306.438199,444.123565
1213.319646,-8882.471304,-383.047749,592.164754
1213.319957,-8512.368333,0.000000,370.102971
1213.320269,-9844.739029,153.219100,370.102971
1213.320581,-11695.253884,1455.581446,222.061783
1213.320892,-9992.780217,3753.867940,666.185348
1213.321204,-7994.224174,4596.572988,666.185348
1213.321516,-7179.997637,2604.724693,592.164754
1213.321828,-6365.771101,306.438199,962.267725
1213.322139,-7550.100608,-1455.581446,-518.144159
1213.322451,-7105.977043,-459.657299,-296.082377
1213.322763,-9326.594869,-612.876398,-666.185348
1213.323075,-13101.645173,-842.705048,-1406.391290
1213.323386,-11325.150913,536.266849,370.102971
1213.323698,-9474.636058,229.828649,962.267725
1213.324010,-8956.491898,-919.314598,2368.659014
1213.324321,-10732.986159,-459.657299,2368.659014
1213.324633,-11103.089130,2604.724693,1554.432478
1213.324945,-5847.626942,5439.278036,2368.659014
1213.325257,-6069.688724,4060.306139,1184.329507
1213.325568,-7920.203579,2298.286494,-0.000000
1213.325880,-7105.977043,2911.162892,-1480.411884
1213.326192,-8142.265362,3294.210641,-2072.576638
1213.326504,-8882.471304,3907.087040,-296.082377
1213.326815,-10362.883188,3907.087040,-962.267725
1213.327127,-14730.098246,0.000000,-148.041188
