#time,accel_x,accel_y,accel_z
1490.778330,-8956.491898,0.000000,592.164754
1490.778642,-8808.450710,-153.219100,518.144159
1490.778953,-8808.450710,0.000000,592.164754
1490.779264,-8882.471304,0.000000,518.144159
1490.779576,-8956.491898,459.657299,666.185348
1490.779887,-9104.533087,0.000000,592.164754
1490.780199,-8438.347739,-153.219100,518.144159
1490.780510,-8808.450710,76.609550,444.123565
1490.780822,-8956.491898,0.000000,592.164754
1490.781133,-8660.409521,-153.219100,592.164754
1490.781444,-8882.471304,-383.047749,592.164754
1490.781756,-8882.471304,76.609550,444.123565
1490.782067,-9104.533087,-306.438199,444.123565
1490.782379,-8512.368333,-383.047749,666.185348
1490.782690,-8882.471304,-229.828649,148.041188
1490.783002,-8956.491898,0.000000,444.123565
1490.783313,-8956.491898,0.000000,592.164754
1490.783624,-8956.491898,0.000000,444.123565
1490.783936,-8882.471304,0.000000,592.164754
1490.784247,-8808.450710,383.047749,592.164754
1490.784559,-8956.491898,0.000000,592.164754
1490.784870,-9030.512492,-383.047749,592.164754
1490.785182,-8512.368333,0.000000,444.123565
1490.785493,-8734.430116,0.000000,740.205942
1490.785805,-9030.512492,0.000000,444.123565
1490.786116,-8956.491898,-229.828649,444.123565
1490.786427,-8808.450710,76.609550,444.123565
1490.786739,-8734.430116,76.609550,518.144159
1490.787050,-8586.388927,-229.828649,592.164754
1490.787362,-9030.512492,0.000000,444.123565
1490.787673,-9326.594869,76.609550,370.102971
1490.787985,-9030.512492,-229.828649,518.144159
1490.788296,-9104.533087,0.000000,370.102971
1490.788607,-8882.471304,-153.219100,518.144159
1490.788919,-9104.533087,-306.438199,592.164754
1490.789230,-8808.450710,-383.047749,740.205942
1490.789542,-9030.512492,-306.438199,444.123565
1490.789853,-8586.388927,383.047749,888.247130
1490.790165,-9104.533087,-153.219100,518.144159
1490.790476,-8734.430116,0.000000,444.123565
1490.790787,-9030.512492,0.000000,444.123565
1490.791099,-9104.533087,0.000000,518.144159
1490.791410,-8956.491898,-459.657299,222.061783
