#time,accel_x,accel_y,accel_z
1372.963705,-8956.491898,-383.047749,592.164754
1372.964017,-8882.471304,0.000000,444.123565
1372.964328,-8512.368333,76.609550,592.164754
1372.964640,-9030.512492,0.000000,592.164754
1372.964952,-8956.491898,0.000000,518.144159
1372.965263,-8882.471304,76.609550,518.144159
1372.965575,-8882.471304,-306.438199,592.164754
1372.965886,-8808.450710,-306.438199,518.144159
1372.966198,-8586.388927,-459.657299,518.144159
1372.966509,-9030.512492,153.219100,222.061783
1372.966821,-9178.553681,229.828649,740.205942
1372.967132,-8734.430116,76.609550,666.185348
1372.967444,-9030.512492,-229.828649,518.144159
1372.967755,-8882.471304,-229.828649,444.123565
1372.968067,-8882.471304,612.876398,666.185348
1372.968379,-8882.471304,-536.266849,740.205942
1372.968690,-8808.450710,153.219100,444.123565
1372.969002,-8734.430116,-153.219100,444.123565
1372.969313,-8734.430116,229.828649,592.164754
1372.969625,-9030.512492,0.000000,518.144159
1372.969936,-8882.471304,0.000000,518.144159
1372.970248,-8956.491898,0.000000,592.164754
1372.970559,-8808.450710,0.000000,666.185348
1372.970871,-8956.491898,153.219100,740.205942
1372.971182,-8808.450710,536.266849,222.061783
1372.971494,-8808.450710,383.047749,222.061783
1372.971805,-8660.409521,0.000000,518.144159
1372.972117,-8882.471304,0.000000,592.164754
1372.972429,-9104.533087,0.000000,518.144159
1372.972740,-9178.553681,0.000000,518.144159
1372.973052,-8956.491898,0.000000,592.164754
1372.973363,-9104.533087,-229.828649,296.082377
1372.973675,-8364.327145,306.438199,444.123565
1372.973986,-8808.450710,153.219100,-0.000000
1372.974298,-9178.553681,0.000000,296.082377
1372.974609,-8808.450710,0.000000,518.144159
1372.974921,-8956.491898,0.000000,518.144159
1372.975232,-8882.471304,0.000000,666.185348
1372.975544,-8216.285956,-153.219100,962.267725
1372.975856,-8660.409521,0.000000,370.102971
1372.976167,-9030.512492,229.828649,518.144159
1372.976479,-8882.471304,-536.266849,666.185348
1372.976790,-8808.450710,-383.047749,518.144159
1372.977102,-8882.471304,0.000000,592.164754
1372.977413,-9030.512492,-383.047749,592.164754
1372.977725,-9030.512492,-306.438199,444.123565
1372.978036,-9030.512492,153.219100,444.123565
1372.978348,-8808.450710,-153.219100,592.164754
1372.978659,-8882.471304,-459.657299,666.185348
1372.978971,-8882.471304,-306.438199,888.247130
1372.979283,-9030.512492,-153.219100,592.164754
1372.979594,-8882.471304,-229.828649,666.185348
1372.979906,-8882.471304,0.000000,592.164754
1372.980217,-8808.450710,-536.266849,666.185348
